NE_NAME;INTERFACE;SITE_ID;DESCRIPTION;IP_ADDR;SUBNET_MASK
B5201-IXR2623182-SARIMESE-POC3;1/1/10:3945;V4553;"eNodeB_V4553_S1_X2";10.202.194.93;255.255.255.252
B5201-IXR2623182-SARIMESE-POC3;1/2/5:3987;S1726;"eNodeB_S1726_S1_X2";10.29.84.145;255.255.255.252
B5203-IXR2623157-FORD_FAB1-POC3;1/1/7:3583;B5203;"eNodeB_B5203_S1_X2";10.202.192.129;255.255.255.252
B5203-IXR2623157-FORD_FAB1-POC3;1/1/6:3581;B5186;"eNodeB_B5186_S1_X2";10.202.192.133;255.255.255.252
B5203-IXR2623157-FORD_FAB1-POC3;1/1/6:3513;K5043;"eNodeB_K5043_S1_X2";10.202.193.13;255.255.255.252
B5203-IXR2623157-FORD_FAB1-POC3;1/2/7:3645;Y1318;"eNodeB_Y1318_S1_X2";10.202.192.5;255.255.255.252
B5255-IXR2623118-BASISKELE-POC3;1/1/6:3591;05195;"eNodeB_5195_S1_X2";10.202.197.33;255.255.255.252
B5255-IXR2623118-BASISKELE-POC3;1/1/7:3599;B5255;"eNodeB_B5255_S1_X2";10.202.192.97;255.255.255.252
POP1217-IXR2126008-STARCITY-POC3;1/1/10:3825;0B533;"eNodeB_B533_S1_X2";10.202.21.221;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;1/1/3:4023;00000;"eNodeB_0_S1_X2";10.202.6.65;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;1/1/3:3621;00000;"eNodeB_0_S1_X2";10.202.4.181;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;1/1/3:3899;00A50;"eNodeB_00A50_S1_X2";10.202.40.9;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-2:3607;00A73;"eNodeB_00A73_S1_X2";10.202.14.49;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-2:3659;00A85;"eNodeB_00A85_S1_X2";10.202.32.137;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:3945;0B660;"eNodeB_0B660_S1_X2";10.202.6.221;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:3911;0E297;"eNodeB_0E297_S1_X2";10.202.39.241;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;1/1/3:4059;0H256;"eNodeB_0H256_S1_X2";10.202.5.249;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;1/2/3:3517;00853;"eNodeB_853_S1_X2";10.202.24.69;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:3995;00869;"eNodeB_869_S1_X2";10.202.15.217;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;1/2/3:3527;00883;"eNodeB_883_S1_X2";10.202.10.33;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;1/2/3:4077;00A39;"eNodeB_A39_S1_X2";10.202.5.213;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:3507;00A47;"eNodeB_A47_S1_X2";10.202.43.25;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:4045;00A84;"eNodeB_A84_S1_X2";10.202.38.229;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:3699;0E579;"eNodeB_E579_S1_X2";10.202.46.73;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;1/1/3:3665;H7422;"eNodeB_H7422_S1_X2";10.202.4.93;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;1/1/3:4077;K3668;"eNodeB_K3668_S1_X2";10.202.15.53;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-2:3777;K7333;"eNodeB_K7333_S1_X2";10.202.31.157;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:3919;K8616;"eNodeB_K8616_S1_X2";10.202.16.113;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:4039;K9461;"eNodeB_K9461_S1_X2";10.202.10.209;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:4053;M4007;"eNodeB_M4007_S1_X2";10.202.1.85;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;1/1/3:3627;M4294;"eNodeB_M4294_S1_X2";10.202.14.9;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:3613;M4301;"eNodeB_M4301_S1_X2";10.202.37.149;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-2:3815;M6282;"eNodeB_M6282_S1_X2";10.202.36.1;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;1/1/3:3567;M6509;"eNodeB_M6509_S1_X2";10.202.19.49;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:4055;M7994;"eNodeB_M7994_S1_X2";10.202.38.209;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:3895;M8870;"eNodeB_M8870_S1_X2";10.202.49.113;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-2:3547;M9509;"eNodeB_M9509_S1_X2";10.202.47.121;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:3905;M9540;"eNodeB_M9540_S1_X2";10.202.44.173;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:3859;M9845;"eNodeB_M9845_S1_X2";10.202.21.153;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:3605;V1084;"eNodeB_V1084_S1_X2";10.202.56.101;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-4:4049;V1683;"eNodeB_V1683_S1_X2";10.202.52.237;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;1/2/3:3777;V1685;"eNodeB_V1685_S1_X2";10.202.55.13;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-2:3787;V4716;"eNodeB_V4716_S1_X2";10.26.39.205;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-2:3923;Y4933;"eNodeB_Y4933_S1_X2";10.202.21.25;255.255.255.252
B755(2)-IXR2125059-ESKULE_AVM-POC3;lag-2:4031;Y7233;"eNodeB_Y7233_S1_X2";10.202.53.17;255.255.255.252
C1336-IXR2623144-MUTLUKENT_2-POC3;1/1/7:4085;C1336;"eNodeB_C1336_S1_X2";10.202.193.69;255.255.255.252
C1336-IXR2623144-MUTLUKENT_2-POC3;1/1/8:3943;Y9721;"eNodeB_Y9721_S1_X2";10.26.26.245;255.255.255.252
POP1221-IXR2163095-METROPOL-POC3;1/5/6:3501;V6135;"eNodeB_V6135_S1_X2";10.29.68.149;255.255.255.252
POP1251-IXR2163100-GOLDENPLAZA-POC3;1/6/2:4041;V6119;"eNodeB_V6119_S1_X2";10.29.68.109;255.255.255.252
1352-IXR2167107-GOKSU2-POC3;1/1/9:3913;01329;"eNodeB_1329_S1_X2";10.202.68.13;255.255.255.252
1352-IXR2167107-GOKSU2-POC3;1/1/5:3753;01352;"eNodeB_1352_S1_X2";10.202.69.77;255.255.255.252
1352-IXR2167107-GOKSU2-POC3;1/1/9:3507;01580;"eNodeB_1580_S1_X2";10.26.23.141;255.255.255.252
1352-IXR2167107-GOKSU2-POC3;1/1/9:3535;K4354;"eNodeB_K4354_S1_X2";10.202.61.161;255.255.255.252
1352-IXR2167107-GOKSU2-POC3;1/1/9:3537;K9733;"eNodeB_K9733_S1_X2";10.202.80.93;255.255.255.252
1352-IXR2167107-GOKSU2-POC3;1/1/9:3689;V1200;"eNodeB_V1200_S1_X2";10.26.24.249;255.255.255.252
POP1254-IXR2125229-KORE_SEHITLERI-POC3;1/5/5:3683;V4344;"eNodeB_V4344_S1_X2";10.26.38.253;255.255.255.252
C1931-IXR2247240-TUYAP_FUAR-POC3;1/1/16:3609;C1931;"eNodeB_C1931_S1_X2";10.202.164.45;255.255.255.252
C1931-IXR2247240-TUYAP_FUAR-POC3;1/1/15:3537;V2624;"eNodeB_V2624_S1_X2";10.26.63.5;255.255.255.252
C1931-IXR2247240-TUYAP_FUAR-POC3;1/1/3:4007;Y3628;"eNodeB_Y3628_S1_X2";10.202.175.33;255.255.255.252
C1931-IXR2247240-TUYAP_FUAR-POC3;1/1/3:4077;Y3629;"eNodeB_Y3629_S1_X2";10.202.174.149;255.255.255.252
POP1262-IXR2125237-ORANGE-POC3;1/4/15:3835;V4347;"eNodeB_V4347_S1_X2";10.29.122.1;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:3883;K4121;"eNodeB_K4121_S1_X2";10.202.30.201;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:3605;Y6319;"eNodeB_Y6319_S1_X2";10.202.51.181;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:3897;00898;"eNodeB_898_S1_X2";10.202.30.173;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:3959;0B613;"eNodeB_0B613_S1_X2";10.202.30.49;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:3763;V3385;"eNodeB_V3385_S1_X2";10.26.39.157;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:3851;V5756;"eNodeB_V5756_S1_X2";10.202.7.153;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:3887;00692;"eNodeB_692_S1_X2";10.202.30.193;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:3531;00933;"eNodeB_933_S1_X2";10.202.10.25;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:4043;00924;"eNodeB_924_S1_X2";10.202.24.217;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:3801;Y8725;"eNodeB_Y8725_S1_X2";10.202.54.221;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:3657;Y9020;"eNodeB_Y9020_S1_X2";10.26.34.25;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-211:3999;K9844;"eNodeB_K9844_S1_X2";10.202.53.81;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-211:3923;00145;"eNodeB_145_S1_X2";10.202.30.121;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-211:3715;K7251;"eNodeB_K7251_S1_X2";10.202.93.9;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-211:3929;0C970;"eNodeB_0C970_S1_X2";10.202.11.173;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:3753;Y7224;"eNodeB_Y7224_S1_X2";10.202.41.45;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:3863;D1007;"eNodeB_D1007_S1_X2";10.23.51.129;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:3813;K5828;"eNodeB_K5828_S1_X2";10.23.51.229;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-210:4045;06236;"eNodeB_6236_S1_X2";10.23.50.21;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-211:4007;V2034;"eNodeB_V2034_S1_X2";10.29.125.169;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-211:4087;04248;"eNodeB_04248_S1_X2";10.23.96.161;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-211:3927;00167;"eNodeB_00167_S1_X2";10.202.35.33;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-211:3947;06190;"eNodeB_06190_S1_X2";10.23.50.217;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-211:3837;00E69;"eNodeB_00E69_S1_X2";10.23.51.181;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-211:3679;00982;"eNodeB_00982_S1_X2";10.23.52.241;255.255.255.252
C330(4)-SR2121023-ESENYURT_DC-POC2;lag-211:3703;0E969;"eNodeB_0E969_S1_X2";10.23.52.193;255.255.255.252
POP1312(1)-IXR2823077-CERKEZKOY_FTTH_POP-POC3;lag-1:3102.4019;E1495;"eNodeB_E1495_S1_X2";10.23.50.73;255.255.255.252
POP1312(1)-IXR2823077-CERKEZKOY_FTTH_POP-POC3;1/1/9:3851;E5621;"eNodeB_E5621_S1_X2";10.23.51.153;255.255.255.252
POP1312(1)-IXR2823077-CERKEZKOY_FTTH_POP-POC3;1/1/9:3803;K9324;"eNodeB_K9324_S1_X2";10.23.51.249;255.255.255.252
POP1312(1)-IXR2823077-CERKEZKOY_FTTH_POP-POC3;1/1/9:3587;Y5341;"eNodeB_Y5341_S1_X2";10.202.37.201;255.255.255.252
POP1312(1)-IXR2823077-CERKEZKOY_FTTH_POP-POC3;1/1/9:3561;Y1547;"eNodeB_Y1547_S1_X2";10.23.53.221;255.255.255.252
POP1312(1)-IXR2823077-CERKEZKOY_FTTH_POP-POC3;1/1/9:3623;V1753;"eNodeB_V1753_S1_X2";10.26.33.213;255.255.255.252
POP1312(1)-IXR2823077-CERKEZKOY_FTTH_POP-POC3;1/1/9:4041;V3757;"eNodeB_V3757_S1_X2";10.23.54.205;255.255.255.252
POP1312(1)-IXR2823077-CERKEZKOY_FTTH_POP-POC3;lag-2:3107.4031;Y4330;"eNodeB_Y4330_S1_X2";10.202.34.81;255.255.255.252
POP1312(1)-IXR2823077-CERKEZKOY_FTTH_POP-POC3;1/1/9:3631;V4420;"eNodeB_V4420_S1_X2";10.26.33.229;255.255.255.252
POP1312(1)-IXR2823077-CERKEZKOY_FTTH_POP-POC3;1/1/9:4079;V6098;"eNodeB_V6098_S1_X2";10.23.54.129;255.255.255.252
POP1312(1)-IXR2823077-CERKEZKOY_FTTH_POP-POC3;1/1/9:3971;M7595;"eNodeB_M7595_S1_X2";10.23.50.169;255.255.255.252
POP1312(1)-IXR2823077-CERKEZKOY_FTTH_POP-POC3;1/1/9:3583;V1850;"eNodeB_V1850_S1_X2";10.26.33.133;255.255.255.252
POP1312(1)-IXR2823077-CERKEZKOY_FTTH_POP-POC3;1/1/9:3889;Y3775;"eNodeB_Y3775_S1_X2";10.23.51.77;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3805;M7269;"eNodeB_M7269_S1_X2";10.202.54.213;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3959;06170;"eNodeB_6170_S1_X2";10.23.50.193;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:4025;D4713;"eNodeB_D4713_S1_X2";10.23.50.61;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:4085;Y4423;"eNodeB_Y4423_S1_X2";10.23.54.117;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3523;M1649;"eNodeB_M1649_S1_X2";10.23.54.41;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3545;V3254;"eNodeB_V3254_S1_X2";10.202.19.93;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3703;Y1352;"eNodeB_Y1352_S1_X2";10.26.34.117;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:4011;C5302;"eNodeB_C5302_S1_X2";10.23.97.57;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:4067;V4944;"eNodeB_V4944_S1_X2";10.29.121.205;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:4037;Y8757;"eNodeB_Y8757_S1_X2";10.202.34.69;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3863;Y7679;"eNodeB_Y7679_S1_X2";10.29.122.57;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3745;K8888;"eNodeB_K8888_S1_X2";10.202.55.77;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3569;Y3779;"eNodeB_Y3779_S1_X2";10.202.47.77;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3753;V3684;"eNodeB_V3684_S1_X2";10.26.39.137;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3589;M9167;"eNodeB_M9167_S1_X2";10.202.9.165;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3575;K9118;"eNodeB_K9118_S1_X2";10.202.9.193;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3591;H7430;"eNodeB_H7430_S1_X2";10.26.38.69;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:4051;H7928;"eNodeB_H7928_S1_X2";10.202.52.233;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3965;Y1156;"eNodeB_Y1156_S1_X2";10.202.53.149;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:4001;M2484;"eNodeB_M2484_S1_X2";10.23.50.109;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3729;0A511;"eNodeB_0A511_S1_X2";10.202.22.157;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3659;K7249;"eNodeB_K7249_S1_X2";10.202.23.41;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3985;0E276;"eNodeB_E276_S1_X2";10.202.11.61;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3803;00886;"eNodeB_886_S1_X2";10.202.26.185;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3653;M4593;"eNodeB_M4593_S1_X2";10.23.53.37;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3671;H7995;"eNodeB_H7995_S1_X2";10.202.13.177;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3563;H7996;"eNodeB_H7996_S1_X2";10.202.42.169;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3633;Y1164;"eNodeB_Y1164_S1_X2";10.202.46.205;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:4081;H8003;"eNodeB_H8003_S1_X2";10.29.121.233;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3945;H7360;"eNodeB_H7360_S1_X2";10.202.39.173;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3703;K2558;"eNodeB_K2558_S1_X2";10.202.13.113;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3667;K6059;"eNodeB_K6059_S1_X2";10.202.13.185;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3669;K6058;"eNodeB_K6058_S1_X2";10.202.13.181;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3835;00878;"eNodeB_878_S1_X2";10.202.54.153;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3871;H7405;"eNodeB_H7405_S1_X2";10.202.16.209;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3807;00D15;"eNodeB_00D15_S1_X2";10.202.31.97;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3465;V8085;"eNodeB_V8085_S1_X2";10.29.112.89;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3987;Y7419;"eNodeB_Y7419_S1_X2";10.29.121.45;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3855;V8086;"eNodeB_V8086_S1_X2";10.29.122.41;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3951;V8224;"eNodeB_V8224_S1_X2";10.29.122.233;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3873;0B607;"eNodeB_0B607_S1_X2";10.202.30.221;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3893;S1180;"eNodeB_S1180_S1_X2";10.29.123.165;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:3479;S1181;"eNodeB_S1181_S1_X2";10.29.123.45;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3575;0A655;"eNodeB_0A655_S1_X2";10.202.14.113;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3659;00543;"eNodeB_00543_S1_X2";10.202.9.25;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-210:4007;V7273;"eNodeB_V7273_S1_X2";10.29.124.133;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3995;V4664;"eNodeB_V4664_S1_X2";10.29.126.29;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3887;M6057;"eNodeB_M6057_S1_X2";10.202.49.129;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3941;Y1564;"eNodeB_Y1564_S1_X2";10.202.49.21;255.255.255.252
C330(3)-SR2121022-ESENYURT_DC-POC2;lag-211:3675;H7380;"eNodeB_H7380_S1_X2";10.202.32.105;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;1/1/3:4027;0A143;"eNodeB_0A143_S1_X2";10.202.15.153;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;1/1/10:4047;00130;"eNodeB_130_S1_X2";10.202.1.97;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;lag-1:3589;00222;"eNodeB_222_S1_X2";10.202.28.101;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;lag-1:4091;00977;"eNodeB_977_S1_X2";10.202.15.25;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;lag-1:4089;00B17;"eNodeB_B17_S1_X2";10.202.43.61;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;1/1/4:3637;0B535;"eNodeB_B535_S1_X2";10.202.9.69;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;1/1/3:3995;C2833;"eNodeB_C2833_S1_X2";10.202.39.73;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;1/1/3:3973;00E18;"eNodeB_E18_S1_X2";10.202.48.213;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;1/1/4:3983;0E408;"eNodeB_E408_S1_X2";10.202.11.65;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;lag-1:3855;K1933;"eNodeB_K1933_S1_X2";10.202.16.241;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;1/1/4:3555;K6777;"eNodeB_K6777_S1_X2";10.202.5.57;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;1/1/4:3981;Y5888;"eNodeB_Y5888_S1_X2";10.202.53.117;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;lag-1:3519;Y6032;"eNodeB_Y6032_S1_X2";10.202.43.1;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;1/1/4:3511;Y7555;"eNodeB_Y7555_S1_X2";10.202.52.113;255.255.255.252
130-IXR2125048-SEFAKOY_FABRIKALAR-POC3;1/1/4:3527;S1307;"eNodeB_S1307_S1_X2";10.29.112.221;255.255.255.252
950-IXR2125191-YENIBOSNA_DHL-POC3;1/1/6:3913;00950;"eNodeB_950_S1_X2";10.202.2.109;255.255.255.252
955-IXR2125149-ISTOC_TT-POC3;1/1/5:3911;00955;"eNodeB_955_S1_X2";10.202.2.113;255.255.255.252
955-IXR2125149-ISTOC_TT-POC3;1/1/11:3815;K3715;"eNodeB_K3715_S1_X2";10.202.26.161;255.255.255.252
955-IXR2125149-ISTOC_TT-POC3;lag-1:3973;K3752;"eNodeB_K3752_S1_X2";10.202.30.21;255.255.255.252
955-IXR2125149-ISTOC_TT-POC3;lag-1:3833;M4015;"eNodeB_M4015_S1_X2";10.202.54.157;255.255.255.252
955-IXR2125149-ISTOC_TT-POC3;lag-1:3815;M5987;"eNodeB_M5987_S1_X2";10.202.21.241;255.255.255.252
955-IXR2125149-ISTOC_TT-POC3;lag-1:3889;M7305;"eNodeB_M7305_S1_X2";10.202.54.45;255.255.255.252
955-IXR2125149-ISTOC_TT-POC3;lag-1:3585;M7629;"eNodeB_M7629_S1_X2";10.202.47.45;255.255.255.252
955-IXR2125149-ISTOC_TT-POC3;lag-1:4061;M7989;"eNodeB_M7989_S1_X2";10.202.38.197;255.255.255.252
955-IXR2125149-ISTOC_TT-POC3;lag-1:4081;00A63;"eNodeB_00A63_S1_X2";10.202.29.61;255.255.255.252
955-IXR2125149-ISTOC_TT-POC3;lag-1:3983;M7628;"eNodeB_M7628_S1_X2";10.202.44.17;255.255.255.252
955-IXR2125149-ISTOC_TT-POC3;lag-1:3985;00A62;"eNodeB_00A62_S1_X2";10.202.25.77;255.255.255.252
965-IXR2125085-ATAKOY_TT-POC3;1/1/6:3637;00262;"eNodeB_262_S1_X2";10.202.4.149;255.255.255.252
965-IXR2125085-ATAKOY_TT-POC3;lag-1:3907;00965;"eNodeB_00965_S1_X2";10.202.2.121;255.255.255.252
965-IXR2125085-ATAKOY_TT-POC3;1/1/3:3595;K9320;"eNodeB_K9320_S1_X2";10.202.14.73;255.255.255.252
965-IXR2125085-ATAKOY_TT-POC3;1/1/3:3723;K9326;"eNodeB_K9326_S1_X2";10.202.46.25;255.255.255.252
965-IXR2125085-ATAKOY_TT-POC3;1/1/3:3779;M7546;"eNodeB_M7546_S1_X2";10.202.40.249;255.255.255.252
965-IXR2125085-ATAKOY_TT-POC3;lag-1:3581;M7559;"eNodeB_M7559_S1_X2";10.202.56.149;255.255.255.252
965-IXR2125085-ATAKOY_TT-POC3;lag-1:3705;M7579;"eNodeB_M7579_S1_X2";10.202.41.141;255.255.255.252
965-IXR2125085-ATAKOY_TT-POC3;lag-1:3781;M7585;"eNodeB_M7585_S1_X2";10.202.40.245;255.255.255.252
965-IXR2125085-ATAKOY_TT-POC3;lag-1:3585;V3746;"eNodeB_V3746_S1_X2";10.29.113.81;255.255.255.252
965-IXR2125085-ATAKOY_TT-POC3;1/1/3:3535;0A141;"eNodeB_0A141_S1_X2";10.202.24.33;255.255.255.252
338-IXR2125162-BAGCILAR_FATIH_CADDESI-POC3;1/1/10:3671;00338;"eNodeB_338_S1_X2";10.202.23.17;255.255.255.252
B655-IXR2125009-ATATURK_KIZ_YURDU-POC3;lag-1:3937;00587;"eNodeB_587_S1_X2";10.202.35.13;255.255.255.252
B655-IXR2125009-ATATURK_KIZ_YURDU-POC3;1/1/10:3685;0B655;"eNodeB_B655_S1_X2";10.202.4.53;255.255.255.252
B655-IXR2125009-ATATURK_KIZ_YURDU-POC3;lag-1:3545;0B720;"eNodeB_B720_S1_X2";10.202.33.109;255.255.255.252
B655-IXR2125009-ATATURK_KIZ_YURDU-POC3;lag-1:4053;K2667;"eNodeB_K2667_S1_X2";10.202.6.5;255.255.255.252
B683-IXR2125132-GOZTEPE_ORHANGAZI-POC3;1/1/6:3881;00598;"eNodeB_598_S1_X2";10.202.54.61;255.255.255.252
B683-IXR2125132-GOZTEPE_ORHANGAZI-POC3;1/1/6:4085;0A190;"eNodeB_A190_S1_X2";10.202.38.149;255.255.255.252
